user_id,cluster
538638,0
538641,0
538666,2
538677,0
538680,0
538691,0
538696,1
538703,0
538714,0
538780,0
538788,0
538814,0
538883,0
538915,0
538919,2
538944,0
538976,0
539008,0
539010,0
539012,0
539093,0
539105,0
539135,0
539140,0
539146,0
539209,0
539221,0
539243,0
539267,0
539283,0
539300,0
539307,2
539315,0
539317,0
539320,0
539337,2
539338,0
539384,0
539414,0
539426,0
539453,1
539460,0
539510,0
539519,0
539528,2
539542,2
539558,0
539566,0
539611,0
539625,0
539627,0
539637,0
539648,0
539656,1
539669,0
539671,0
539710,0
539729,2
539782,2
539794,0
539855,0
539864,0
539866,2
539868,0
539883,0
539888,1
539899,2
539912,0
539916,0
539917,0
539919,1
539936,0
539953,0
540014,0
540029,2
540043,2
540094,0
540138,1
540147,0
540150,0
540180,0
540199,0
540226,2
540244,0
540252,0
540253,0
540260,0
540302,0
540306,0
540308,0
540319,0
540347,0
540348,0
540413,0
540415,0
540444,0
540455,0
540475,0
540502,0
540527,0
540557,0
540572,0
540580,0
540597,0
540605,0
540614,0
540622,0
540642,2
540652,2
540653,1
540654,0
540656,0
540664,0
540666,0
540698,0
540708,0
540718,0
540733,0
540777,2
540819,0
540837,0
540857,2
540863,1
540924,1
540941,1
540966,2
540973,0
540974,0
541001,0
541040,0
541041,0
541047,2
541061,2
541083,2
541084,0
541112,0
541132,2
541150,0
541162,0
541168,0
541176,0
541193,2
541216,0
541224,0
541235,0
541236,2
541240,0
541249,0
541259,0
541262,0
541282,2
541289,0
541326,0
541352,0
541357,0
541382,0
541389,0
541438,0
541454,0
541497,2
541505,0
541516,0
541540,0
541612,0
541649,0
541672,0
541699,0
541700,0
541734,0
541735,2
541752,0
541764,0
541812,0
541878,0
541901,0
541906,0
541921,1
541923,0
541931,1
541939,0
541967,0
541972,0
541980,0
541998,0
541999,1
542012,0
542015,0
542027,0
542036,0
542056,1
542059,0
542065,0
542080,0
542095,2
542142,0
542153,0
542189,0
542194,0
542196,2
542208,0
542230,2
542254,0
542267,2
542270,0
542277,0
542282,0
542303,2
542316,1
542326,0
542334,0
542358,0
542366,0
542383,0
542418,0
542451,0
542471,0
542482,2
542570,0
542585,0
542605,0
542638,2
542657,0
542658,2
542663,0
542670,0
542752,0
542760,0
542767,0
542795,0
542796,0
542805,0
542812,1
542825,0
542843,0
542850,0
542857,2
542874,2
542914,0
542918,0
542937,0
542965,1
542976,0
543008,0
543038,0
543052,0
543074,0
543075,0
543081,0
543114,0
543165,0
543222,0
543237,0
543240,0
543271,0
543273,0
543304,0
543306,0
543327,0
543339,0
543352,0
543375,0
543385,0
543428,1
543437,0
543476,1
543497,0
543557,0
543559,0
543618,0
543620,2
543659,0
543660,1
543666,0
543668,0
543671,0
543694,0
543713,0
543716,0
543723,2
543728,0
543778,0
543810,0
543816,2
543826,0
543885,2
543900,0
543927,0
543937,0
543952,0
543968,0
543976,0
544002,0
544008,0
544012,0
544015,0
544043,0
544163,0
544207,0
544254,0
544256,2
544271,0
544333,2
544364,2
544367,0
544391,0
544406,0
544414,0
544425,2
544444,0
544447,0
544449,0
544469,0
544476,0
544480,0
544495,2
544507,2
544513,0
544536,1
544549,0
544595,0
544604,0
544627,0
544640,0
544647,1
544680,0
544683,0
544685,2
544694,0
544698,1
544747,0
544749,0
544818,0
544839,0
544868,0
544926,0
545010,2
545011,0
545012,0
545063,2
545070,0
545109,0
545115,0
545132,0
545208,2
545209,0
545226,0
545247,2
545249,0
545264,2
545272,0
545290,0
545300,0
545317,0
545318,0
545327,0
545344,1
545345,0
545360,0
545375,2
545399,0
545404,0
545446,2
545465,0
545510,0
545518,0
545551,0
545577,0
545629,0
545633,0
545634,0
545652,0
545684,2
545736,0
545745,0
545748,0
545754,2
545755,0
545758,0
545763,1
545770,0
545771,0
545803,0
545805,0
545810,1
545848,2
545865,0
545879,0
545936,0
545939,0
545958,2
545981,0
546008,0
546050,0
546061,0
546064,0
546065,0
546072,0
546127,0
546130,0
546131,0
546161,0
546164,2
546190,0
546224,0
546256,0
546280,0
546282,0
546307,0
546334,0
546395,0
546399,2
546419,0
546437,0
546462,1
546470,2
546485,0
546509,0
546529,0
546587,0
546612,0
546648,0
546664,0
546671,0
546679,0
546688,0
546702,0
546728,0
546740,0
546756,2
546774,0
546842,1
546844,0
546847,0
546857,2
546864,0
546867,0
546881,0
546882,2
546884,1
546888,2
546900,0
546937,2
546964,0
546972,0
547006,2
547007,0
547037,0
547070,0
547100,0
547130,0
547150,0
547164,2
547175,0
547180,0
547181,1
547201,2
547266,0
547301,1
547320,1
547325,0
547336,0
547342,0
547412,0
547453,0
547458,0
547459,0
547483,0
547512,0
547555,0
547559,0
547568,0
547606,0
547613,0
547617,0
547663,0
547664,0
547693,2
547761,0
547776,0
547779,0
547792,0
547817,0
547823,0
547825,0
547834,2
547836,0
547857,0
547862,0
547878,1
547911,0
547938,2
547951,0
547966,1
547997,2
548006,0
548022,0
548032,0
548037,0
548040,0
548093,2
548109,0
548113,0
548120,0
548123,2
548185,1
548189,2
548190,0
548222,0
548228,1
548230,0
548256,0
548258,0
548272,0
548307,0
548310,2
548391,0
548408,0
548422,0
548434,0
548448,0
548474,0
548488,0
548490,0
548504,0
548560,0
548568,0
548587,0
548635,0
548651,0
548653,0
548672,0
548708,0
548743,0
548853,0
548859,0
548872,1
548961,0
548967,0
548978,0
548988,0
548990,0
549058,2
549115,0
549116,0
549121,0
549141,1
549152,0
549154,0
549202,0
549235,1
549251,0
549274,0
549281,0
549290,1
549292,0
549293,2
549303,0
549313,0
549357,0
549359,0
549361,0
549366,2
549367,0
549377,0
549389,1
549390,1
549450,2
549466,0
549472,0
549482,0
549515,0
549569,0
549572,0
549579,0
549580,0
549584,0
549608,2
549611,0
549623,0
549631,0
549710,0
549714,0
549733,0
549746,0
549759,2
549764,0
549777,0
549797,0
549800,0
549850,0
549894,2
549938,0
549988,2
549992,0
550017,0
550019,0
550022,2
550028,2
550068,0
550071,0
550077,0
550105,0
550110,0
550134,0
550193,1
550200,2
550202,0
550221,0
550222,0
550229,0
550233,0
550298,1
550300,0
550317,0
550400,0
550421,0
550426,0
550442,0
550455,0
550459,0
550460,0
550482,2
550506,2
550514,1
550572,0
550579,0
550599,2
550627,2
550703,1
550752,0
550754,0
550796,1
550804,0
550805,0
550830,2
550868,0
550871,0
550904,0
550973,0
550985,0
551023,0
551032,0
551042,0
551051,1
551088,0
551116,0
551166,0
551211,2
551217,0
551237,0
551241,0
551245,2
551278,0
551282,0
551331,0
551340,2
551359,0
551430,0
551431,2
551448,0
551468,0
551473,1
551488,2
551501,2
551549,0
551560,0
551567,0
551615,0
551620,0
551622,0
551627,0
551662,0
551665,0
551671,2
551681,0
551685,0
551718,0
551804,0
551834,0
551847,0
551890,0
551908,2
551914,0
551935,1
551963,0
551967,0
552036,2
552088,0
552165,2
552172,0
552192,0
552209,2
552302,2
552303,0
552313,0
552314,0
552345,0
552348,0
552363,0
552364,1
552366,0
552372,0
552384,0
552414,0
552432,0
552440,0
552473,0
552487,0
552506,2
552532,2
552535,0
552558,0
552573,0
552597,0
552598,0
552613,0
552642,0
552643,0
552649,0
552653,0
552661,0
552726,2
552732,0
552734,0
552760,0
552763,0
552775,0
552809,0
552861,2
552904,0
552929,0
552944,0
552945,0
553017,0
553054,0
553139,0
553151,0
553208,1
553219,0
553220,0
553231,0
553245,0
553339,0
553361,0
553456,2
553533,0
553559,0
553568,0
553607,0
553631,2
553633,2
553645,0
553664,0
553690,2
553704,1
553751,0
553754,0
553773,0
553783,0
553791,0
553805,0
553876,0
553901,0
553904,2
553938,0
553943,0
553955,0
553967,0
553984,0
553985,0
554026,0
554079,0
554141,0
554155,0
554163,0
554175,0
554213,0
554217,2
554269,0
554284,0
554289,1
554299,2
554357,2
554413,0
554444,0
554450,2
554507,0
554532,0
554560,0
554609,0
554670,0
554681,2
554724,1
554753,0
554801,0
554853,0
554866,2
554885,0
554922,0
554939,2
554949,2
554956,0
554961,0
555030,0
555083,0
555108,0
555135,0
555151,0
555180,0
555186,0
555187,2
555191,0
555193,0
555203,1
555206,0
555250,0
555257,0
555275,0
555277,0
555299,0
555301,0
555310,0
555326,0
555334,2
555418,2
555428,0
555478,0
555484,0
555492,0
555499,0
555521,0
555563,0
555587,0
555600,0
555648,0
555656,2
555698,0
555710,2
555712,2
555751,0
555770,0
555773,0
555782,0
555784,0
555796,0
555818,2
555850,0
555852,0
555894,0
555934,0
555960,2
555990,1
555997,0
556015,0
556019,0
556052,0
556067,0
556111,0
556119,0
556127,0
556138,0
556214,2
556215,0
556268,0
556314,2
556347,0
556391,0
556417,2
556533,0
556579,1
556621,2
556622,0
556623,0
556647,0
556673,0
556714,0
556744,0
556824,0
556827,0
556830,0
556841,0
556887,0
556904,0
556906,0
557005,0
557033,0
557036,0
557055,2
557107,0
557108,0
557118,0
557134,0
557236,0
557248,2
557262,0
557282,0
557298,0
557307,0
557314,0
557343,0
557402,0
557449,0
557476,0
557492,0
557496,0
557508,0
557525,0
557562,0
557569,2
557643,0
557672,0
557692,0
557726,2
557762,2
557794,0
557799,1
557815,0
557851,0
557875,0
557876,2
557887,0
557921,0
557932,0
557956,0
557957,0
557963,0
557992,2
558018,0
558019,0
558081,0
558114,0
558138,0
558147,2
558204,0
558251,0
558270,0
558277,0
558294,0
558300,0
558362,0
558388,0
558394,0
558395,1
558437,0
558466,0
558489,0
558506,0
558513,0
558651,0
558659,0
558682,0
558774,0
558786,0
558838,0
558851,2
558852,2
558920,0
558966,0
558987,0
558988,0
559068,0
559071,0
559093,0
559094,2
559107,0
559112,0
559146,0
559148,0
559164,0
559176,0
559194,0
559211,0
559226,0
559228,0
559266,0
559277,0
559324,0
559345,2
559368,0
559407,0
559441,0
559461,2
559464,0
559468,0
559469,0
559473,0
559520,0
559537,0
559547,2
559661,2
559695,0
559712,0
559758,1
559772,0
559775,0
559782,0
559787,0
559794,0
559832,2
559834,0
559846,0
559863,0
559901,0
559918,0
559936,0
559981,0
559995,2
560035,0
560065,0
560078,0
560085,0
560090,0
560125,0
560175,0
560195,0
560213,0
560245,0
560257,1
560273,0
560279,2
560291,0
560341,0
560362,0
560367,0
560374,0
560433,2
560468,0
560478,0
560495,2
560497,0
560508,2
560511,0
560519,0
560627,0
560672,0
560680,2
560723,2
560733,0
560739,0
560747,0
560796,0
560803,0
560854,0
560870,0
560888,0
560897,0
560929,0
560948,2
560949,2
560991,0
561013,2
561031,0
561033,0
561037,0
561044,2
561054,0
561156,2
561201,0
561243,0
561288,2
561326,0
561331,0
561333,2
561339,0
561353,0
561367,0
561386,0
561503,0
561519,2
561642,0
561652,0
561653,0
561665,2
561687,0
561707,2
561710,0
561798,0
561837,0
561846,0
561864,0
561896,0
561908,2
561945,0
561950,0
561992,0
561994,0
562010,0
562032,1
562042,0
562108,0
562148,0
562161,0
562192,0
562209,0
562238,0
562275,0
562283,1
562315,0
562334,0
562338,0
562362,0
562398,0
562416,0
562417,0
562428,0
562490,0
562529,0
562576,1
562585,0
562587,1
562612,0
562641,0
562648,0
562708,0
562832,0
562843,0
562869,0
562886,0
562888,2
562894,0
563012,2
563021,0
563052,1
563059,0
563100,0
563148,0
563162,0
563165,0
563201,0
563221,0
563253,0
563266,0
563315,0
563335,0
563340,0
563342,2
563343,0
563375,0
563410,0
563425,0
563482,0
563483,0
563489,0
563507,0
563544,0
563588,0
563592,0
563598,0
563679,2
563711,0
563731,0
563735,0
563736,1
563740,0
563773,0
563787,0
563831,2
563853,0
563882,0
563896,0
563956,0
563974,1
563995,2
564052,0
564100,0
564112,0
564182,0
564204,0
564219,0
564234,0
564252,0
564306,0
564312,0
564364,2
564369,2
564377,0
564430,0
564434,2
564495,0
564498,2
564517,0
564534,0
564593,0
564596,0
564604,0
564606,0
564616,0
564620,0
564699,0
564713,0
564736,0
564737,2
564792,0
564822,2
564842,0
564854,0
564962,0
565070,0
565076,2
565109,0
565114,0
565131,0
565212,0
565240,2
565251,0
565265,0
565275,0
565280,0
565294,0
565301,0
565348,2
565365,0
565377,0
565387,0
565419,0
565459,0
565460,0
565464,0
565467,0
565508,2
565510,0
565514,0
565565,0
565573,0
565582,0
565601,2
565718,0
565755,0
565764,0
565768,0
565791,0
565826,2
565827,0
565841,0
565902,0
565910,0
565912,2
565935,0
565949,0
566002,2
566008,0
566032,0
566044,2
566059,0
566061,0
566096,0
566097,2
566152,0
566173,0
566174,0
566196,0
566275,0
566279,0
566336,0
566338,0
566366,0
566424,0
566432,0
566455,0
566456,2
566489,0
566533,0
566547,0
566592,2
566614,0
566625,0
566626,0
566650,0
566682,0
566702,0
566726,0
566735,0
566749,2
566762,0
566770,1
566787,0
566815,0
566861,0
566875,0
566881,0
566953,0
566964,0
566992,0
566996,2
566998,0
566999,2
567061,0
567114,2
567172,0
567195,0
567211,0
567219,0
567243,0
567245,2
567256,0
567342,1
567390,2
567431,0
567432,0
567448,0
567478,0
567518,0
567547,2
567548,0
567558,0
567563,0
567589,1
567643,0
567651,0
567682,0
567778,0
567824,2
567849,0
567885,0
567906,0
567943,2
567950,0
567961,0
568004,0
568013,0
568060,0
568064,0
568078,0
568086,0
568093,0
568101,0
568105,0
568121,0
568155,2
568167,0
568182,0
568258,1
568325,0
568371,0
568385,0
568416,0
568463,0
568486,0
568513,1
568536,2
568602,0
568605,0
568641,0
568696,0
568713,0
568716,0
568773,0
568790,0
568917,2
568931,0
568970,2
568984,2
569031,0
569082,0
569107,2
569150,0
569170,0
569180,0
569203,0
569236,0
569239,0
569243,0
569300,0
569335,2
569342,0
569364,0
569458,0
569466,0
569472,0
569530,0
569534,0
569572,0
569643,2
569733,0
569754,0
569779,0
569788,0
569792,0
569817,0
569829,0
569832,0
569863,0
569883,0
569920,0
569923,2
570021,0
570076,0
570144,0
570162,0
570215,0
570219,0
570224,0
570226,0
570242,2
570279,0
570291,0
570329,2
570330,2
570346,0
570369,0
570418,0
570436,0
570439,0
570600,2
570601,0
570625,2
570626,0
570631,0
570639,0
570654,0
570666,0
570683,0
570692,0
570693,0
570713,0
570746,0
570750,2
570782,0
570821,0
570829,0
570837,0
570862,2
570928,0
570945,0
570961,1
570988,0
571015,0
571084,0
571200,0
571208,2
571233,0
571243,2
571251,0
571300,0
571348,0
571363,0
571429,0
571454,0
571523,0
571525,0
571553,0
571560,0
571561,2
571566,0
571580,2
571637,0
571639,0
571643,0
571757,2
571819,0
571864,0
571876,1
571888,0
571913,0
571940,1
572106,2
572133,1
572154,1
572176,0
572214,2
572290,0
572396,0
572397,2
572428,0
572479,0
572489,2
572502,0
572529,0
572538,0
572554,0
572578,0
572591,2
572609,0
572632,0
572669,0
572728,0
572744,0
572826,0
572870,2
572898,0
572908,0
572932,2
572992,0
573010,0
573011,2
573040,0
573086,0
573122,0
573147,0
573153,0
573189,0
573191,0
573237,0
573244,0
573249,0
573291,0
573365,0
573373,0
573378,0
573379,0
573420,0
573423,2
573427,0
573493,0
573518,0
573564,0
573584,0
573588,0
573621,0
573648,0
573670,0
573698,0
573704,0
573719,2
573720,0
573792,0
573807,0
573841,0
573922,0
573926,2
573939,0
573946,0
573988,0
574003,0
574071,0
574104,0
574116,2
574134,0
574150,0
574206,0
574279,0
574362,2
574409,0
574419,0
574440,0
574465,0
574467,0
574489,0
574493,0
574513,0
574603,0
574625,0
574680,0
574794,2
574840,0
574885,0
574909,0
574987,0
575051,0
575055,0
575092,2
575131,0
575208,2
575233,0
575253,0
575299,0
575419,0
575433,0
575459,0
575500,0
575528,0
575554,2
575561,0
575576,0
575677,0
575692,2
575711,0
575733,2
575756,0
575774,0
575809,0
575823,2
575868,0
575908,0
575923,2
575964,2
575971,0
576040,0
576103,0
576136,0
576159,0
576169,0
576231,0
576272,0
576357,0
576366,0
576369,0
576370,0
576373,0
576541,0
576612,0
576663,0
576677,0
576691,0
576712,1
576765,2
576785,2
576833,0
576846,2
576849,0
576879,0
576945,0
576962,1
576966,0
576985,0
577007,0
577044,0
577046,0
577074,0
577089,0
577115,0
577145,0
577180,0
577208,0
577215,0
577216,0
577225,0
577255,0
577287,0
577356,0
577381,2
577386,2
577410,0
577534,2
577539,0
577541,0
577598,0
577617,0
577625,0
577626,0
577638,0
577643,2
577667,2
577851,0
577901,2
577915,0
577921,0
577930,0
577944,2
577984,0
578058,0
578088,0
578120,0
578164,0
578396,0
578459,0
578488,0
578503,0
578511,2
578549,0
578607,0
578824,0
578866,2
578872,0
578886,1
578892,0
578929,0
578938,0
578947,0
578993,0
579021,0
579040,2
579065,0
579230,2
579275,0
579307,0
579323,0
579404,0
579503,2
579547,0
579589,0
579707,0
579714,1
579783,2
579792,0
579804,0
579829,0
579846,2
579950,0
579971,2
580026,2
580077,0
580211,0
580212,0
580402,0
580460,0
580515,0
580578,0
580611,0
580622,2
580626,0
580658,0
580895,1
580902,0
580944,0
580971,0
581005,0
581085,0
581086,2
581091,0
581110,2
581111,0
581120,0
581239,0
581269,0
581307,0
581343,2
581365,0
581385,1
581388,0
581409,0
581412,0
581438,0
581527,0
581577,0
581666,0
581679,2
581685,0
581721,0
581729,2
581770,1
581835,0
581858,0
581901,0
582011,0
582038,0
582190,2
582227,0
582241,2
582254,0
582319,0
582320,0
582326,0
582333,0
582343,0
582446,0
582482,0
582484,0
582577,0
582586,2
582636,0
582664,0
582723,0
582729,2
582768,0
582785,0
582796,2
582801,0
582828,2
582833,2
582903,2
582979,0
582995,0
583016,0
583023,0
583038,0
583052,0
583070,0
583087,0
583120,0
583134,0
583166,0
583190,2
583200,0
583297,0
583335,0
583336,0
583342,1
583446,2
583454,0
583483,0
583486,0
583490,1
583499,0
583526,0
583612,0
583623,0
583664,0
583759,0
583764,0
583931,0
583955,2
583976,0
584012,0
584030,0
584034,0
584115,1
584134,0
584185,0
584217,2
584241,1
584247,0
584288,0
584423,0
584459,0
584525,0
584530,0
584531,0
584537,0
584549,0
584591,0
584666,0
584787,1
584843,0
584844,0
584875,0
584912,0
584977,0
584998,0
585138,2
585169,2
585187,0
585231,2
585248,0
585250,2
585310,0
585361,2
585492,0
585522,2
585583,0
585585,0
585595,0
585650,0
585717,0
585722,0
585745,0
585768,0
585832,0
585882,0
585915,2
585946,0
585965,0
585986,0
586006,0
586038,0
586063,2
586077,0
586096,0
586122,0
586124,0
586192,0
586251,0
586257,2
586270,0
586312,0
586357,2
586384,0
586458,2
586471,0
586631,0
586637,0
586644,0
586656,0
586672,0
586701,0
586732,0
586762,0
586774,0
586803,2
586811,0
586820,0
586850,0
586876,0
586887,0
586936,2
586953,0
587134,0
587195,0
587233,2
587234,0
587304,0
587313,0
587373,0
587459,0
587470,0
587483,0
587538,2
587577,0
587601,2
587642,2
587675,0
587698,0
587753,1
587754,0
587802,0
587810,0
587899,0
588013,0
588048,0
588103,0
588355,0
588370,0
588386,0
588391,0
588414,0
588497,0
588507,0
588560,2
588582,2
588677,0
588732,0
588797,0
588820,0
588893,0
588919,0
588970,1
589121,0
589140,0
589154,0
589162,0
589164,0
589171,0
589228,0
589259,0
589306,0
589311,0
589404,0
589405,0
589414,0
589489,0
589539,1
589630,0
589650,0
589758,0
589775,0
589812,0
589822,2
589868,0
589884,0
589977,0
589995,0
590014,0
590040,0
590077,0
590095,0
590103,0
590123,2
590130,0
590163,0
590202,0
590227,0
590230,0
590379,0
590394,0
590400,0
590404,0
590412,0
590420,0
590429,0
590434,0
590442,0
590468,2
590471,0
590473,0
590558,0
590659,1
590697,1
590744,0
590829,0
590843,2
590905,0
590922,0
590954,0
590967,0
590981,0
591003,0
591063,2
591097,0
591155,0
591255,0
591271,2
591328,2
591381,0
591433,0
591478,1
591582,0
591593,0
591599,0
591714,0
591746,0
591835,2
591888,0
592035,2
592082,0
592132,0
592158,0
592221,0
592366,0
592371,0
592378,2
592399,0
592403,2
592445,0
592491,0
592598,0
592707,0
592792,0
592833,0
592886,0
592929,0
593020,0
593047,2
593244,0
593350,0
593385,0
593386,0
593398,2
593401,0
593494,0
593536,0
593632,0
593672,1
593719,0
593786,0
593804,2
593833,2
593910,0
594000,1
594027,0
594042,0
594103,0
594123,0
594146,1
594188,0
594238,0
594240,0
594406,0
594410,1
594446,0
594449,0
594503,0
594516,2
594601,0
594644,0
594695,0
594737,0
594824,0
594892,0
594914,0
594948,0
594985,0
595026,0
595087,0
595122,0
595123,0
595126,1
595171,0
595183,2
595184,0
595257,0
595283,2
595284,0
595386,0
595414,0
595431,0
595442,0
595506,2
595527,0
595587,0
595624,0
595626,0
595690,2
595740,0
595852,0
595861,0
595897,2
595958,0
596103,0
596153,0
596186,0
596220,0
596222,0
596320,2
596329,2
596335,0
596349,2
596361,0
596409,0
596505,0
596559,2
596611,2
596732,0
596820,0
596856,0
596863,1
597003,0
597010,0
597029,0
597300,0
597410,0
597434,0
597498,0
597510,0
597734,0
597836,0
597878,0
597946,0
597948,2
597954,0
597955,2
598069,0
598075,0
598185,1
598233,0
598265,0
598276,0
598306,0
598526,1
598533,0
598590,0
598687,0
598691,0
598692,0
598715,0
598832,2
598881,0
598911,0
598945,0
599065,0
599239,0
599244,2
599311,0
599335,0
599348,0
599437,0
599454,0
599649,0
599651,2
599657,0
599765,0
599790,2
599833,0
599909,2
599927,0
599999,2
600011,0
600018,0
600057,0
600078,0
600163,2
600265,2
600287,0
600304,0
600351,0
600395,0
600444,0
600515,0
600561,0
600605,0
600648,0
600690,0
600750,0
600796,1
600833,2
600842,0
600886,0
600926,0
600930,0
601094,2
601104,0
601116,0
601158,0
601282,0
601582,0
601673,0
601882,0
601894,0
601917,0
602120,0
602190,0
602323,2
602433,0
602476,0
602478,2
602598,0
602656,0
602734,2
602748,0
602769,0
602793,0
602827,0
602918,0
602921,0
602925,0
602946,0
602953,0
602962,0
603033,2
603053,0
603100,2
603160,0
603221,2
603278,0
603296,0
603341,2
603345,0
603440,0
603515,0
603592,0
603635,0
603715,0
603809,0
603875,0
603883,0
604136,0
604355,0
604388,0
604592,2
604617,0
604664,2
604688,0
604804,0
604840,0
604916,2
604982,0
605004,0
605096,0
605308,2
605311,0
605439,0
605494,0
605558,0
605578,1
605607,0
605615,0
605619,0
605776,0
605780,0
605878,0
605945,0
606041,0
606060,0
606094,0
606161,1
606283,0
606290,0
606333,0
606362,2
606456,2
606568,0
606635,0
606648,0
606762,0
606862,0
606930,0
607017,0
607028,0
607152,0
607270,0
607280,0
607350,0
607524,2
607626,1
607706,2
607799,0
607931,0
607998,0
608039,0
608086,0
608287,0
608296,0
608343,0
608478,2
608520,0
608521,0
608629,0
608725,0
608727,0
608764,0
608786,2
608820,0
608860,0
608866,0
608970,2
609051,2
609102,0
609167,0
609221,2
609228,0
609230,2
609236,0
609240,0
609243,0
609262,0
609393,0
609413,0
609673,0
609720,0
609800,0
609817,0
609838,2
609868,0
610144,0
610226,0
610280,1
610294,0
610306,0
610338,0
610395,0
610474,0
610482,0
610492,1
610530,2
610670,0
610763,0
610793,0
610806,0
610905,2
610909,0
611031,2
611065,0
611087,0
611126,0
611177,0
611251,0
611350,0
611371,0
611583,0
611839,0
611852,0
611887,0
611954,0
612002,0
612128,0
612175,0
612226,2
612236,0
612562,2
612685,0
612797,0
612812,1
612976,2
613164,0
613252,2
613275,0
613383,2
613442,0
613655,0
613874,0
613921,0
613941,1
614033,0
614092,1
614111,0
614165,0
614311,0
614412,0
614549,0
614595,2
614632,0
614668,0
614748,0
614793,2
614814,1
614828,0
614846,2
614918,0
614933,0
615006,0
615266,0
615307,0
615489,2
615544,2
615749,0
615881,2
615922,0
616086,2
616125,2
616222,0
616461,0
616470,0
616491,0
616518,0
616692,2
616715,0
616718,0
616734,2
616789,1
616795,0
616802,0
616950,0
616992,2
617052,0
617125,0
617199,0
617402,0
617407,0
617458,0
617506,0
617606,2
617743,0
617878,0
617964,1
617990,2
617994,0
618063,0
618088,0
618157,0
618181,0
618201,2
618230,2
618266,0
618308,0
618343,2
618392,0
618418,0
618429,0
618535,0
618642,0
618664,2
618759,2
618780,0
618815,1
618881,0
619079,0
619109,0
619218,0
619321,0
619362,0
619432,0
619520,0
619615,0
619918,0
619938,2
619971,1
619983,1
620033,2
620274,0
620300,0
620394,0
620453,2
620690,0
620719,1
620884,0
620972,0
620991,0
621072,0
621081,0
621085,1
621113,2
621150,2
621291,0
621552,2
621607,0
621665,0
621811,0
621849,0
621922,0
622149,0
622248,0
622293,2
622343,0
622418,0
622464,0
622708,0
622813,0
623043,0
623077,0
623087,0
623142,0
623417,2
623691,0
623750,0
623815,0
623850,0
623935,2
623941,0
623949,0
623972,0
624198,0
624215,0
624258,0
624497,2
624593,0
624636,0
624762,0
624913,0
625030,0
625089,0
625400,0
625555,0
625597,2
625700,2
625703,0
625984,0
626037,2
626067,2
626249,2
626318,0
626329,0
626519,0
626520,0
626558,2
626645,0
626986,0
627041,0
627158,0
627176,0
627436,0
627451,0
627617,0
627729,2
627889,0
627893,0
627972,0
628023,0
628033,0
628570,0
628653,0
628671,0
628694,0
628752,2
629647,0
629701,0
629725,0
629747,2
629803,0
629812,0
629877,0
629952,0
630039,0
630097,0
630176,0
630178,0
630267,0
630607,2
630609,0
630694,0
630738,0
630992,1
631174,1
631201,0
631319,0
631384,2
631388,1
631448,2
631477,0
631787,0
631872,2
631970,0
631975,2
631993,0
632136,0
632239,0
632316,0
632425,0
632461,0
632475,1
632631,0
632665,0
632749,0
632866,2
632965,0
632988,0
633183,0
633195,0
633235,1
633314,0
633406,0
633725,0
633972,2
634130,0
634601,2
634739,2
634795,0
634824,0
635249,0
635300,0
635303,0
635442,0
635576,0
635587,0
635666,2
635790,0
635949,0
636078,0
636102,0
636251,2
636520,2
636524,0
636526,0
636739,0
636873,0
636874,0
636966,0
637075,0
637086,0
637421,0
637457,0
637555,2
637633,0
637687,0
638140,0
638162,0
638237,2
638565,0
638576,0
638580,1
638600,2
638874,0
639009,0
639168,0
639458,0
639510,0
639571,0
639894,2
640451,2
640580,0
640649,0
640689,0
640715,0
640849,0
640867,0
640968,0
641012,0
641102,2
641106,0
641310,0
641364,0
641529,2
641537,0
642215,2
642344,0
642364,2
642553,0
642578,0
642679,0
642786,0
642820,0
643324,2
643344,0
643359,0
643469,0
643645,0
643714,0
643929,2
644438,2
644467,0
644639,2
644784,0
644870,0
645047,0
645168,0
645415,0
645488,2
645664,2
645685,0
645933,0
645939,2
646127,2
646197,2
646257,0
646259,1
646405,0
646424,2
646455,0
646933,0
646937,0
647016,2
647555,0
647597,2
647662,0
647674,0
647804,0
648379,0
648852,0
648983,0
648990,0
649080,0
649081,0
649208,0
649378,0
649935,2
650049,2
650055,0
650079,0
650606,2
650901,0
651018,2
651030,0
651193,0
651201,0
651269,0
651274,2
651390,0
651491,0
651613,0
651675,0
651744,0
651805,0
651818,0
651828,2
651941,1
651960,2
652003,2
652040,0
652190,2
652359,0
652416,0
652527,0
652737,2
653228,2
653281,0
653332,0
653640,0
653724,0
653838,0
653852,0
654233,0
654259,0
654395,0
654687,0
654913,0
655022,2
655051,0
655300,0
655499,1
656150,0
656346,0
656422,0
656471,2
656560,0
656626,2
656708,0
656850,2
656873,0
656920,2
657122,0
657343,2
657514,2
657591,0
657629,0
657796,0
658234,2
658528,0
658774,0
659128,0
659161,0
659162,0
659664,0
659744,0
659832,0
660110,0
660821,2
660894,2
660959,2
661614,1
661639,0
661697,2
661930,1
662010,0
662535,0
662596,2
662750,2
663017,0
663376,0
663565,0
664084,0
664119,1
664401,0
664405,0
664617,0
664663,0
664998,2
665329,0
665397,0
665505,0
665593,0
665676,0
665746,2
665887,0
665892,0
665980,2
666049,2
666174,0
666292,2
666718,2
666942,2
667299,2
667536,0
667643,2
667718,0
667916,0
667929,2
667981,0
668083,0
668172,0
668677,0
668776,0
669140,0
669155,2
669329,1
669348,0
669356,0
669449,0
670471,0
670626,0
670971,0
