user_id,primary_perk,primary_score,secondary_perk,secondary_score,perk_gap,confidence,cluster
494985,Hotel Meal,1.4471354390969344,Hotel Night,0.5251744689424108,0.9219609701545236,HIGH,0
495029,Exclusive Discount,1.6737647279495624,Hotel Meal,0.9774847693696934,0.696279958579869,HIGH,0
495042,Hotel Meal,1.505303863278002,Hotel Night,0.4835584676962888,1.0217453955817133,HIGH,0
495080,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
495272,Hotel Meal,0.6569648810250358,Exclusive Discount,0.3321043340546009,0.3248605469704349,MEDIUM,0
495273,Free Bag,1.9130758810802115,Hotel Meal,1.912334443708277,0.0007414373719345502,MEDIUM,0
495386,Free Bag,0.4640745108367,Hotel Night,0.3004480622133511,0.1636264486233489,MEDIUM,0
495482,Hotel Meal,1.1785516437710877,Exclusive Discount,0.2371189374911808,0.9414327062799068,HIGH,0
495592,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
495603,Hotel Meal,1.6207503786169577,Exclusive Discount,0.5942412740056368,1.0265091046113208,HIGH,0
495727,Hotel Meal,1.5116845832774557,Hotel Night,0.7124464745499619,0.7992381087274938,HIGH,0
496016,Hotel Meal,0.8261281554291608,Hotel Night,0.7124464745499619,0.11368168087919894,MEDIUM,0
496074,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
496273,Hotel Meal,0.6658682112568318,Free Bag,0.4640745108367,0.20179370042013184,MEDIUM,0
496286,Free Bag,1.1885751959584556,Exclusive Discount,0.0877827684457025,1.1007924275127532,HIGH,0
496332,Hotel Night,0.7124464745499619,Hotel Meal,0.3542516531439703,0.3581948214059916,HIGH,0
496382,Free Bag,1.9130758810802115,Hotel Night,0.3004480622133511,1.6126278188668604,HIGH,0
496408,Free Bag,0.645199682117139,Hotel Night,0.4181618943095248,0.2270377878076142,MEDIUM,0
496566,Free Bag,0.4640745108367,Hotel Meal,0.3854133089552567,0.07866120188144327,LOW,0
496899,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
496972,No Cancel Fee,0.0,Exclusive Discount,-0.2349518729756344,0.2349518729756344,MEDIUM,0
497042,Hotel Meal,0.7994181647337724,Hotel Night,0.7124464745499619,0.08697169018381046,MEDIUM,0
497077,Hotel Meal,0.7727081740383843,Hotel Night,0.7124464745499619,0.060261699488422416,MEDIUM,0
497108,Hotel Night,0.7124464745499619,Exclusive Discount,0.1966240084734263,0.5158224660765356,HIGH,0
497225,Hotel Meal,1.340295476315382,Hotel Night,0.7124464745499619,0.6278490017654201,HIGH,0
497475,Free Bag,1.1885751959584556,Exclusive Discount,0.5553762304852508,0.6331989654732049,HIGH,0
497615,Free Bag,1.1885751959584556,Hotel Meal,0.8283539879871094,0.36022120797134627,HIGH,0
497678,Hotel Night,0.7124464745499619,Exclusive Discount,0.118482295283547,0.5939641792664149,HIGH,0
497680,Exclusive Discount,0.699319873382684,Hotel Meal,0.6502873833511884,0.04903249003149557,MEDIUM,0
497829,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
497915,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
498154,Hotel Night,0.7124464745499619,Exclusive Discount,0.5153649344085776,0.19708154014138435,MEDIUM,0
498199,Exclusive Discount,0.6987746311652872,Hotel Meal,0.6502873833511884,0.048487247814098744,MEDIUM,0
498287,Hotel Night,0.7124464745499619,Exclusive Discount,0.7067760104212888,0.005670464128673114,MEDIUM,0
498357,Hotel Meal,1.413747950727699,Free Bag,1.1885751959584556,0.22517275476924348,HIGH,0
498363,Hotel Night,0.7124464745499619,Exclusive Discount,0.5723221413339786,0.14012433321598328,MEDIUM,0
498500,Exclusive Discount,1.413922425325706,Hotel Meal,0.9240647879789168,0.4898576373467891,HIGH,0
498574,Hotel Meal,0.7304173554373529,Exclusive Discount,0.6730112308915566,0.0574061245457963,MEDIUM,0
498607,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
498665,Hotel Meal,2.111769040900509,Hotel Night,0.7124464745499619,1.399322566350547,HIGH,0
498857,Free Bag,0.4640745108367,Exclusive Discount,0.3482840410703008,0.11579046976639917,MEDIUM,0
498931,Exclusive Discount,1.1622253076637774,Hotel Night,0.7124464745499619,0.4497788331138155,HIGH,0
499028,Exclusive Discount,1.342501865344295,Hotel Night,0.7124464745499619,0.6300553907943331,HIGH,0
499038,Free Bag,1.1885751959584556,Hotel Night,0.3004480622133511,0.8881271337451045,HIGH,0
499252,Free Bag,3.3620772513237225,Exclusive Discount,1.0019598701334709,2.3601173811902516,HIGH,0
499313,Exclusive Discount,1.7489238258572577,Free Bag,1.1885751959584556,0.5603486298988021,HIGH,0
499366,Hotel Night,0.3004480622133511,No Cancel Fee,0.0,0.3004480622133511,MEDIUM,0
499375,Hotel Meal,1.0398080809922654,Hotel Night,0.7124464745499619,0.3273616064423035,HIGH,0
499379,Hotel Meal,0.6272871135857153,Hotel Night,0.0257824539889438,0.6015046595967715,MEDIUM,0
499461,Hotel Night,0.7124464745499619,Exclusive Discount,0.5857273787077532,0.12671909584220875,MEDIUM,0
499475,Exclusive Discount,0.9413935783783236,Hotel Night,0.7124464745499619,0.2289471038283617,HIGH,0
499633,Free Bag,1.7319507097997724,Exclusive Discount,0.5572845198037673,1.1746661899960051,HIGH,0
499634,Exclusive Discount,1.5323265786837172,Free Bag,1.1885751959584556,0.3437513827252616,HIGH,0
499659,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
499669,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
499751,Free Bag,1.9130758810802115,Hotel Night,0.7124464745499619,1.2006294065302496,HIGH,0
499760,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
499780,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
499810,Hotel Meal,0.7638048438065883,Hotel Night,0.3004480622133511,0.46335678159323723,HIGH,0
499847,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
499969,Exclusive Discount,1.854030749107768,Hotel Meal,1.7943653181369796,0.05966543097078847,MEDIUM,1
499979,Hotel Night,0.4181618943095248,Hotel Meal,0.1049584066536811,0.31320348765584366,MEDIUM,0
499990,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
500078,Exclusive Discount,1.6444898912443715,Free Bag,1.1885751959584556,0.4559146952859159,HIGH,0
500196,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
500243,Exclusive Discount,1.3966103713105036,Hotel Night,0.7124464745499619,0.6841638967605417,HIGH,0
500257,Hotel Night,0.7124464745499619,Exclusive Discount,0.251536391581835,0.4609100829681269,HIGH,0
500299,Hotel Meal,1.0464855786661125,Exclusive Discount,0.4907255398501189,0.5557600388159936,HIGH,1
500493,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
500532,Hotel Meal,1.0464855786661125,No Cancel Fee,0.0,1.0464855786661125,HIGH,1
500646,Free Bag,1.1885751959584556,Hotel Meal,0.8350314856609564,0.3535437102974992,HIGH,0
500745,Hotel Meal,1.2022938577225435,Exclusive Discount,0.1473811174832425,1.054912740239301,HIGH,0
500773,Hotel Meal,1.306907987946147,Hotel Night,0.4181618943095248,0.8887460936366222,HIGH,0
500791,Hotel Meal,1.5472979042046395,Exclusive Discount,0.7807904779900455,0.766507426214594,HIGH,1
500828,Hotel Night,0.3004480622133511,No Cancel Fee,0.0,0.3004480622133511,MEDIUM,0
500972,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
500974,Hotel Meal,2.2381153908262688,Hotel Night,0.5251744689424108,1.7129409218838578,HIGH,0
501087,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
501125,Exclusive Discount,1.7837399777247307,Free Bag,1.1885751959584556,0.5951647817662751,HIGH,0
501184,Hotel Meal,1.1822613647010023,Hotel Night,0.7124464745499619,0.4698148901510404,HIGH,0
501322,Free Bag,1.1885751959584556,Hotel Meal,0.9003225740274609,0.28825262193099477,HIGH,0
501344,Exclusive Discount,1.5284661761287248,No Cancel Fee,0.0,1.5284661761287248,HIGH,2
501436,Free Bag,2.2753262236410894,Exclusive Discount,1.4414847304161948,0.8338414932248945,HIGH,0
501512,Hotel Night,0.7124464745499619,Hotel Meal,0.1183134020013753,0.5941330725485866,HIGH,0
501708,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
501735,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
501764,Hotel Night,0.7124464745499619,Exclusive Discount,0.3679819042847981,0.3444645702651638,HIGH,0
501794,Exclusive Discount,1.3217762998208171,Hotel Meal,0.9596781089061014,0.36209819091471573,HIGH,0
501817,Exclusive Discount,2.2970470251621693,Free Bag,1.1885751959584556,1.1084718292037137,HIGH,0
501830,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
501897,Hotel Meal,1.7943653181369796,Exclusive Discount,1.2255567164712644,0.5688086016657152,HIGH,1
501947,Hotel Night,0.3004480622133511,Exclusive Discount,0.0827723449239749,0.21767571728937618,MEDIUM,0
502063,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
502145,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
502210,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
502212,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
502353,Hotel Meal,0.6391582205614433,Hotel Night,0.4181618943095248,0.22099632625191856,MEDIUM,0
502412,Hotel Meal,0.970807271695846,Exclusive Discount,0.6255730923371245,0.34523417935872147,HIGH,0
502435,Hotel Night,0.7124464745499619,Exclusive Discount,0.1480568820679711,0.5643895924819908,HIGH,0
502444,Hotel Meal,1.3135854856199936,Hotel Night,0.5251744689424108,0.7884110166775827,HIGH,0
502609,Hotel Meal,1.0012269833211491,Exclusive Discount,0.8653293147715138,0.13589766854963536,MEDIUM,0
502626,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
502799,Hotel Meal,0.7727081740383843,Hotel Night,0.7124464745499619,0.060261699488422416,MEDIUM,0
502819,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
502826,No Cancel Fee,0.0,Free Bag,-0.2604261742850556,0.2604261742850556,MEDIUM,0
502847,Hotel Meal,0.9863880996014894,Hotel Night,0.7124464745499619,0.2739416250515275,HIGH,0
502850,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
502875,Free Bag,1.1885751959584556,Hotel Night,0.0257824539889438,1.1627927419695119,HIGH,0
502995,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
503042,Exclusive Discount,1.3228325766139843,Free Bag,1.1885751959584556,0.13425738065552872,MEDIUM,0
503049,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
503058,Hotel Meal,0.4842402745281924,Exclusive Discount,0.3793702393112584,0.104870035216934,MEDIUM,0
503126,Hotel Meal,1.7943653181369796,No Cancel Fee,0.0,1.7943653181369796,HIGH,1
503161,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
503277,Free Bag,1.9130758810802115,Hotel Night,0.7124464745499619,1.2006294065302496,HIGH,0
503342,Hotel Night,0.7124464745499619,Exclusive Discount,0.4418989688826653,0.27054750566729663,HIGH,0
503418,Hotel Meal,1.1881969181888663,Hotel Night,0.7124464745499619,0.4757504436389044,HIGH,0
503483,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
503621,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
503760,Hotel Meal,1.413747950727699,Hotel Night,0.3004480622133511,1.113299888514348,HIGH,0
503918,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
503928,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
503945,Free Bag,0.1018241682758222,Hotel Night,0.0257824539889438,0.0760417142868784,LOW,0
503973,Exclusive Discount,1.280397042827773,Hotel Meal,0.4878016066209108,0.7925954362068621,HIGH,0
504081,Free Bag,0.1018241682758222,Hotel Night,0.0257824539889438,0.0760417142868784,LOW,0
504133,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
504240,Hotel Meal,1.7431711693041527,Hotel Night,0.7124464745499619,1.0307246947541908,HIGH,0
504299,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
504320,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
504371,Exclusive Discount,1.060426938203969,Hotel Night,0.7124464745499619,0.34798046365400714,HIGH,0
504435,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
504473,Free Bag,1.1885751959584556,Exclusive Discount,0.980921334107471,0.20765386185098467,HIGH,0
504579,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
504610,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
504665,Free Bag,3.3620772513237225,Hotel Meal,0.6807070949764918,2.6813701563472305,HIGH,0
504669,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
504786,Free Bag,1.1885751959584556,Hotel Meal,0.5145115973162988,0.6740635986421568,HIGH,0
504859,Hotel Night,0.7124464745499619,Exclusive Discount,0.2582162469597303,0.4542302275902316,HIGH,0
504892,No Cancel Fee,0.0,Exclusive Discount,-0.6224086194906674,0.6224086194906674,MEDIUM,2
504916,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
504936,Free Bag,1.1885751959584556,Hotel Meal,0.9018064623994267,0.2867687335590289,HIGH,0
504945,Hotel Night,0.7124464745499619,Free Bag,0.645199682117139,0.06724679243282294,MEDIUM,0
505062,Hotel Night,0.7124464745499619,Hotel Meal,0.3119608345429392,0.4004856400070227,HIGH,0
505066,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
505172,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
505230,Exclusive Discount,1.4238352948162922,Free Bag,1.1885751959584556,0.2352600988578366,HIGH,0
505285,Hotel Meal,0.9685814391378974,Hotel Night,0.7124464745499619,0.2561349645879355,HIGH,0
505289,Exclusive Discount,1.281944720765374,Hotel Night,0.7124464745499619,0.5694982462154121,HIGH,0
505358,Exclusive Discount,0.9252012748092407,Hotel Night,0.7124464745499619,0.21275480025927884,HIGH,0
505414,Hotel Night,0.7124464745499619,Exclusive Discount,0.2175488171407687,0.4948976574091932,HIGH,0
505498,Free Bag,2.2753262236410894,Hotel Night,0.0257824539889438,2.2495437696521456,HIGH,0
505617,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
505667,Hotel Night,0.7124464745499619,Exclusive Discount,0.2263385371332263,0.48610793741673564,HIGH,0
505680,Hotel Meal,0.8528381461245484,Hotel Night,0.3004480622133511,0.5523900839111974,HIGH,0
505713,Exclusive Discount,0.5629908718261871,Hotel Night,0.3004480622133511,0.26254280961283605,MEDIUM,0
505747,Free Bag,3.3620772513237225,Exclusive Discount,1.2147813487108854,2.147295902612837,HIGH,0
505771,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
505854,Hotel Meal,2.0214002390477788,Free Bag,1.1885751959584556,0.8328250430893231,HIGH,0
505916,Hotel Meal,1.5472979042046395,Hotel Night,0.7124464745499619,0.8348514296546776,HIGH,0
505933,Hotel Night,0.7124464745499619,Exclusive Discount,0.0744616863691761,0.6379847881807859,HIGH,0
505941,Exclusive Discount,0.8447990028243516,Hotel Meal,0.6502873833511884,0.1945116194731632,MEDIUM,0
506013,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
506130,Hotel Night,0.7124464745499619,Hotel Meal,0.3720583136075622,0.3403881609423997,HIGH,0
506186,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
506234,Free Bag,1.1885751959584556,Hotel Meal,0.5946415694024634,0.5939336265559922,HIGH,0
506250,Exclusive Discount,0.981906832552936,Hotel Night,0.7124464745499619,0.2694603580029741,HIGH,0
506427,Exclusive Discount,1.2248563730446844,Hotel Meal,0.8795481368199368,0.3453082362247476,HIGH,0
506611,Hotel Meal,2.090401048344199,Exclusive Discount,0.9607427443368856,1.1296583040073132,HIGH,0
506652,Exclusive Discount,0.4798954177981623,No Cancel Fee,0.0,0.4798954177981623,MEDIUM,2
506675,Hotel Meal,1.342521308873331,Free Bag,0.4640745108367,0.8784467980366311,HIGH,0
506704,Free Bag,1.1885751959584556,Hotel Night,0.0257824539889438,1.1627927419695119,HIGH,0
506777,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
506807,Hotel Night,0.0257824539889438,No Cancel Fee,0.0,0.0257824539889438,LOW,0
506828,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
506837,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
506858,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
506990,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
507036,Exclusive Discount,1.3476368339117086,Free Bag,1.1885751959584556,0.159061637953253,MEDIUM,0
507133,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
507273,Hotel Night,0.4181618943095248,Hotel Meal,0.2051208717613866,0.21304102254813817,MEDIUM,0
507376,Free Bag,1.1885751959584556,Hotel Meal,0.5278665926639933,0.6607086032944623,HIGH,0
507395,Free Bag,3.3620772513237225,Hotel Night,0.7124464745499619,2.6496307767737606,HIGH,0
507431,Hotel Meal,1.146648043773818,Free Bag,0.4640745108367,0.6825735329371181,HIGH,0
507435,Hotel Meal,0.7727081740383843,Hotel Night,0.7124464745499619,0.060261699488422416,MEDIUM,0
507505,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
507531,Hotel Meal,2.164595466942499,Exclusive Discount,0.9354917783313376,1.2291036886111617,HIGH,1
507557,Exclusive Discount,1.81438368073615,Free Bag,1.1885751959584556,0.6258084847776944,HIGH,0
507573,Exclusive Discount,1.030734072027242,Hotel Night,0.7124464745499619,0.3182875974772801,HIGH,0
507617,Exclusive Discount,1.3290173851978568,Free Bag,1.1885751959584556,0.14044218923940122,MEDIUM,0
507728,Exclusive Discount,1.8812655896994737,Hotel Night,0.7124464745499619,1.1688191151495118,HIGH,0
507732,Hotel Meal,1.718241844655124,Exclusive Discount,1.0306864372447897,0.6875554074103343,HIGH,0
507753,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
507759,Hotel Night,0.7124464745499619,Exclusive Discount,0.5485488379160034,0.1638976366339585,MEDIUM,0
507773,Hotel Meal,0.7393206856691489,Hotel Night,0.3004480622133511,0.4388726234557978,HIGH,0
507805,Hotel Meal,1.4867552586284265,Hotel Night,0.7124464745499619,0.7743087840784646,HIGH,0
508050,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
508096,Hotel Meal,0.4432849554619307,Hotel Night,0.3004480622133511,0.14283689324857962,MEDIUM,0
508111,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
508144,Hotel Night,0.7124464745499619,Hotel Meal,0.3119608345429392,0.4004856400070227,HIGH,0
508153,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
508240,Exclusive Discount,1.5834442832724542,Hotel Night,0.7124464745499619,0.8709978087224923,HIGH,0
508360,Exclusive Discount,0.9147313114451971,Hotel Night,0.7124464745499619,0.20228483689523524,HIGH,0
508367,Hotel Night,0.4181618943095248,Exclusive Discount,0.2213472364527584,0.19681465785676638,MEDIUM,0
508497,Hotel Meal,0.6272871135857153,Exclusive Discount,0.5769367812511255,0.05035033233458985,MEDIUM,0
508512,Hotel Meal,1.3336179786415343,No Cancel Fee,0.0,1.3336179786415343,HIGH,1
508546,Exclusive Discount,0.6843094705356875,Free Bag,0.4640745108367,0.2202349596989875,MEDIUM,0
508611,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
508625,Hotel Meal,1.5953758874563384,Free Bag,1.1885751959584556,0.4068006914978828,HIGH,0
508693,Free Bag,1.1885751959584556,Exclusive Discount,1.115920702940134,0.07265449301832172,MEDIUM,0
508731,Free Bag,1.9130758810802115,Exclusive Discount,0.8656746331253592,1.0474012479548525,HIGH,0
508848,Free Bag,1.1885751959584556,Exclusive Discount,0.7815148772056156,0.40706031875284,HIGH,0
508849,Hotel Meal,0.6079965647501574,Exclusive Discount,0.0462894013005071,0.5617071634496503,MEDIUM,0
508856,Free Bag,1.1885751959584556,No Cancel Fee,0.0,1.1885751959584556,HIGH,0
508857,Hotel Meal,1.333617978641535,Hotel Night,0.7124464745499619,0.6211715040915731,HIGH,0
508860,Exclusive Discount,1.0655116715404196,Hotel Night,0.7124464745499619,0.3530651969904577,HIGH,0
508866,Exclusive Discount,0.9105906002802988,Hotel Night,0.7124464745499619,0.1981441257303369,MEDIUM,0
508877,Hotel Meal,0.8261281554291608,Hotel Night,0.4835584676962888,0.34256968773287205,HIGH,0
508892,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
508901,Hotel Night,0.7124464745499619,Exclusive Discount,0.3349931827999352,0.37745329175002673,HIGH,0
508912,Exclusive Discount,1.2128015842452078,Free Bag,1.1885751959584556,0.024226388286752165,MEDIUM,0
508917,Free Bag,1.1885751959584556,Hotel Meal,0.7526756810168433,0.4358995149416123,HIGH,0
508923,Hotel Meal,0.5011566019686048,No Cancel Fee,0.0,0.5011566019686048,MEDIUM,0
508938,Exclusive Discount,1.0863459275857403,Hotel Night,0.7124464745499619,0.37389945303577843,HIGH,0
508940,Hotel Meal,0.7756759507823163,Hotel Night,0.7124464745499619,0.06322947623235442,MEDIUM,0
508944,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
508946,Hotel Meal,1.0398080809922654,Exclusive Discount,0.7116777962951494,0.328130284697116,HIGH,0
508964,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
508973,Free Bag,3.3620772513237225,Exclusive Discount,1.024716633553422,2.3373606177703006,HIGH,0
509001,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
509036,Free Bag,1.1885751959584556,Hotel Night,0.0257824539889438,1.1627927419695119,HIGH,0
509052,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
509061,Hotel Night,0.0257824539889438,No Cancel Fee,0.0,0.0257824539889438,LOW,0
509069,Free Bag,1.1885751959584556,Hotel Meal,1.0064205926230303,0.18215460333542532,MEDIUM,0
509098,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
509115,Hotel Meal,3.1975301626680364,No Cancel Fee,0.0,3.1975301626680364,HIGH,0
509119,Hotel Meal,0.6792232066045258,No Cancel Fee,0.0,0.6792232066045258,MEDIUM,0
509157,Hotel Night,0.7124464745499619,Exclusive Discount,0.3355398810323158,0.3769065935176461,HIGH,0
509160,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
509162,Hotel Meal,2.114885206481637,Exclusive Discount,1.080524247401301,1.0343609590803358,HIGH,1
509202,Free Bag,1.1885751959584556,Exclusive Discount,1.0519849119619709,0.13659028399648476,MEDIUM,0
509221,Free Bag,1.1885751959584556,Exclusive Discount,0.9666349921078962,0.22194020385055946,HIGH,0
509242,Hotel Night,0.7124464745499619,Exclusive Discount,0.2345851332324917,0.4778613413174702,HIGH,0
509272,Hotel Meal,1.7943653181369796,Exclusive Discount,1.2932385353705762,0.5011267827664034,HIGH,1
509278,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
509282,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
509302,Exclusive Discount,1.2390915055262846,Hotel Night,0.7124464745499619,0.5266450309763226,HIGH,0
509316,Exclusive Discount,1.040938766667779,Free Bag,0.4640745108367,0.576864255831079,HIGH,0
509324,Free Bag,1.1885751959584556,Hotel Night,0.0257824539889438,1.1627927419695119,HIGH,0
509341,Hotel Night,0.0257824539889438,No Cancel Fee,0.0,0.0257824539889438,LOW,0
509346,Exclusive Discount,1.014819049455015,Hotel Meal,0.2117983694352339,0.8030206800197812,HIGH,0
509353,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
509354,Exclusive Discount,1.123950571684219,Hotel Meal,0.5723832438229733,0.5515673278612457,HIGH,0
509359,Hotel Meal,0.9596781089061014,Hotel Night,0.7124464745499619,0.24723163435613948,HIGH,0
509402,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
509411,Hotel Night,0.0257824539889438,No Cancel Fee,0.0,0.0257824539889438,LOW,0
509413,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
509414,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
509419,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
509421,Hotel Meal,0.6591907135829844,Hotel Night,0.0257824539889438,0.6334082595940407,MEDIUM,0
509435,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
509445,Hotel Night,0.3004480622133511,Hotel Meal,0.26521835082601,0.0352297113873411,LOW,0
509453,Hotel Meal,0.7816115042701803,Exclusive Discount,0.5585332628524533,0.22307824141772703,HIGH,0
509454,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
509467,Free Bag,3.3620772513237225,Hotel Night,0.7124464745499619,2.6496307767737606,HIGH,0
509498,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
509515,Free Bag,1.1885751959584556,Hotel Meal,0.6272871135857153,0.5612880823727403,HIGH,0
509516,Exclusive Discount,0.7346697880810259,Hotel Meal,0.2073467043193357,0.5273230837616902,HIGH,0
509530,Hotel Meal,1.2089713553963906,Free Bag,0.4640745108367,0.7448968445596906,HIGH,0
509598,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
